TN,FN,TP,FP,sr
100.34444444444445,14.100000000000001,101.78888888888889,14.766666666666667,117
101.65555555555557,11.644444444444444,104.13333333333333,13.566666666666668,232
104.81111111111112,10.1,105.45555555555558,10.633333333333335,347
105.64444444444445,9.733333333333333,106.04444444444445,9.577777777777778,462
106.64444444444445,9.966666666666667,105.8111111111111,8.577777777777778,577
107.64444444444445,9.300000000000002,106.36666666666666,7.688888888888887,692
107.14444444444445,8.955555555555556,106.71111111111111,8.18888888888889,807
108.02222222222223,8.966666666666665,106.8111111111111,7.200000000000001,922
108.25555555555555,7.877777777777778,107.90000000000002,6.966666666666666,1037
108.52222222222223,8.3,107.42222222222222,6.7555555555555555,1152
108.44444444444446,8.2,107.46666666666667,6.888888888888888,1267
108.74444444444444,7.344444444444444,108.1,6.811111111111111,1382
108.56666666666666,7.788888888888888,107.87777777777778,6.766666666666667,1497
108.44444444444443,7.477777777777779,108.07777777777777,7.000000000000001,1612
109.16666666666666,7.822222222222223,107.73333333333333,6.277777777777779,1727
109.15555555555554,7.299999999999999,108.11111111111111,6.433333333333334,1842
109.04444444444444,7.122222222222222,108.54444444444447,6.288888888888889,1957
108.9,7.411111111111111,108.03333333333333,6.655555555555556,2072
