TN,FN,TP,FP,sr
8.077777777777776,1.7,7.744444444444444,2.477777777777778,11
8.922222222222222,1.211111111111111,8.344444444444443,1.5222222222222224,20
9.266666666666666,1.1222222222222222,8.433333333333334,1.1777777777777778,29
9.344444444444443,1.0,8.444444444444445,1.2111111111111112,38
9.377777777777776,1.0444444444444445,8.511111111111113,1.0666666666666664,47
9.5,1.011111111111111,8.511111111111113,0.9777777777777779,56
9.52222222222222,0.922222222222222,8.522222222222224,1.0333333333333334,65
9.588888888888889,0.911111111111111,8.644444444444444,0.8555555555555555,74
9.700000000000001,1.0444444444444443,8.4,0.8555555555555556,83
9.666666666666666,0.9111111111111112,8.588888888888889,0.8333333333333334,92
9.622222222222222,0.9111111111111112,8.68888888888889,0.7777777777777778,101
9.700000000000001,0.9333333333333333,8.622222222222224,0.7444444444444445,110
9.911111111111111,0.9444444444444444,8.544444444444444,0.6,119
9.755555555555555,0.9555555555555555,8.622222222222222,0.6666666666666665,128
9.699999999999998,0.6777777777777777,8.877777777777778,0.7444444444444445,137
9.811111111111112,0.9555555555555555,8.588888888888889,0.6444444444444444,146
9.733333333333333,0.8444444444444443,8.666666666666668,0.7555555555555555,155
9.755555555555556,0.7555555555555554,8.8,0.6888888888888889,164
