TN,FN,TP,FP,sr
74.88000000000001,2.04,177.16,1.9199999999999995,130
75.16,1.9,177.3,1.64,258
75.4,1.4600000000000002,177.73999999999995,1.4,386
75.46000000000001,1.24,177.95999999999998,1.3399999999999999,514
75.66,1.44,177.76,1.1400000000000001,642
75.76,1.02,178.34,0.8799999999999999,770
75.56,0.8800000000000001,178.52,1.0399999999999998,898
75.72,1.1,178.1,1.0799999999999998,1026
75.92,1.0599999999999998,178.14,0.8799999999999999,1154
75.97999999999999,0.8799999999999999,178.32,0.82,1282
75.91999999999999,0.8800000000000001,178.45999999999998,0.7399999999999999,1410
76.06,0.9,178.3,0.74,1538
76.42,0.7200000000000001,178.48000000000002,0.38,1666
76.02000000000001,0.9400000000000002,178.26,0.7799999999999999,1794
76.04,0.7000000000000001,178.7,0.5599999999999999,1922
75.66,0.9399999999999998,178.42000000000002,0.9800000000000001,2050
76.2,0.8,178.4,0.6,2178
