FN,FP,MSE,TN,TP,sr
13.8,11.6,0.005905569007263923,365.4,22.2,81
7.9,6.9,0.0029158240367082324,370.1,28.1,162
9.7,7.4,0.003314718634123971,369.6,26.3,243
8.1,9.3,0.0031532317406510898,367.7,27.9,324
9.3,7.3,0.003179630750605327,369.7,26.7,405
