FN,FP,TN,TP,sr
34.0,11.0,366.0,2.0,81
23.2,5.7,371.3,12.8,162
12.9,7.0,370.0,23.1,243
11.0,6.7,370.3,25.0,324
9.8,6.2,370.8,26.2,405
