FN,FP,TN,TP,sr
18.6,10.9,366.1,17.4,81
11.7,6.2,370.8,24.3,162
14.7,6.0,371.0,21.3,243
11.1,7.2,369.8,24.9,324
12.1,6.2,370.8,23.9,405
