FN,FP,TN,TP,sr
16.9,8.7,368.3,19.1,81
10.9,9.5,367.5,25.1,162
10.5,7.3,369.7,25.5,243
8.7,9.7,367.3,27.3,324
9.5,7.0,370.0,26.5,405
