FN,FP,TN,TP,sr
18.3,15.9,361.1,17.7,81
10.2,9.7,367.3,25.8,162
8.2,8.0,369.0,27.8,243
10.3,6.7,370.3,25.7,324
8.7,7.3,369.7,27.3,405
