FN,FP,TN,TP,sr
28.6,18.6,358.4,7.4,81
16.8,10.3,366.7,19.2,162
10.5,9.5,367.5,25.5,243
7.3,9.2,367.8,28.7,324
7.6,7.9,369.1,28.4,405
