FN,FP,MSE,TN,TP,sr
9.0,17.6,0.003713545870325531,359.4,27.0,81
8.5,6.4,0.003133024269871187,370.6,27.5,162
8.1,9.6,0.001530103277058629,367.4,27.9,243
9.3,8.8,0.0015471679938014638,368.2,26.7,324
8.0,6.3,0.0025997842821932665,370.7,28.0,405
