FN,FP,TN,TP,sr
15.6,14.2,362.8,20.4,81
9.7,12.6,364.4,26.3,162
10.2,8.5,368.5,25.8,243
10.6,6.8,370.2,25.4,324
9.6,8.5,368.5,26.4,405
