FN,FP,TN,TP,sr
36.0,0.0,377.0,0.0,81
26.2,13.2,363.8,9.8,162
15.6,11.2,365.8,20.4,243
10.8,4.3,372.7,25.2,324
9.7,5.8,371.2,26.3,405
