FN,FP,TN,TP,sr
34.9,14.4,362.6,1.1,81
21.9,12.5,364.5,14.1,162
9.8,10.6,366.4,26.2,243
10.6,6.1,370.9,25.4,324
8.8,8.4,368.6,27.2,405
