FN,FP,TN,TP,sr
34.1,16.9,360.1,1.9,81
22.8,11.3,365.7,13.2,162
13.0,7.3,369.7,23.0,243
7.9,8.4,368.6,28.1,324
10.3,6.5,370.5,25.7,405
