FN,FP,TN,TP,sr
16.4,6.1,370.9,19.6,81
13.9,8.1,368.9,22.1,162
13.6,7.1,369.9,22.4,243
12.9,5.1,371.9,23.1,324
11.4,6.5,370.5,24.6,405
