FN,FP,TN,TP,sr
26.0,17.6,359.4,10.0,81
10.2,8.6,368.4,25.8,162
10.9,7.9,369.1,25.1,243
11.8,6.2,370.8,24.2,324
7.4,7.8,369.2,28.6,405
