FN,FP,MSE,TN,TP,sr
31.0,10.4,0.004738233119822773,366.6,5.0,81
16.2,11.2,0.005280245401362874,365.8,19.8,162
10.1,8.2,0.002856566156684669,368.8,25.9,243
9.8,9.1,0.0028350672119882192,367.9,26.2,324
7.7,7.2,0.001337104016822127,369.8,28.3,405
