FN,FP,MSE,TN,TP,sr
19.5,15.2,0.005552396296894189,361.8,16.5,81
10.2,6.5,0.0022888922518159807,370.5,25.8,162
7.9,8.5,0.0024319703333034537,368.5,28.1,243
9.8,7.4,0.0025547058909698127,369.6,26.2,324
7.3,9.6,0.002126537671927179,367.4,28.7,405
