FN,FP,TN,TP,sr
23.3,19.7,357.3,12.7,81
14.1,11.5,365.5,21.9,162
10.3,10.2,366.8,25.7,243
8.6,8.0,369.0,27.4,324
8.7,9.8,367.2,27.3,405
