FN,FP,TN,TP,sr
17.4,10.3,366.7,18.6,81
13.3,7.7,369.3,22.7,162
10.9,7.1,369.9,25.1,243
12.9,8.4,368.6,23.1,324
10.1,7.0,370.0,25.9,405
