FN,FP,TN,TP,sr
29.7,24.4,352.6,6.3,81
13.9,6.6,370.4,22.1,162
13.4,5.2,371.8,22.6,243
9.5,7.2,369.8,26.5,324
9.2,7.2,369.8,26.8,405
