FN,FP,TN,TP,sr
17.0,19.2,357.8,19.0,81
11.5,8.6,368.4,24.5,162
12.4,6.9,370.1,23.6,243
11.6,7.4,369.6,24.4,324
11.1,5.8,371.2,24.9,405
