FN,FP,TN,TP,sr
34.5,11.5,365.5,1.5,81
23.8,9.4,367.6,12.2,162
16.0,5.0,372.0,20.0,243
9.5,6.5,370.5,26.5,324
10.0,8.1,368.9,26.0,405
