FN,FP,TN,TP,sr
31.6,25.3,351.7,4.4,81
15.9,6.6,370.4,20.1,162
11.5,3.1,373.9,24.5,243
9.8,5.2,371.8,26.2,324
9.5,6.3,370.7,26.5,405
