FN,FP,MSE,TN,TP,sr
19.3,15.3,0.007587320215446974,361.7,16.7,81
12.9,9.9,0.005014913641594075,367.1,23.1,162
8.8,7.3,0.0024050823325067797,369.7,27.2,243
5.8,8.5,0.0027423152238321685,368.5,30.2,324
8.1,6.6,0.0023764008621477628,370.4,27.9,405
