FN,FP,TN,TP,sr
15.0,16.3,360.7,21.0,81
11.8,8.2,368.8,24.2,162
10.5,10.5,366.5,25.5,243
7.8,9.7,367.3,28.2,324
10.1,9.8,367.2,25.9,405
