FN,FP,MSE,TN,TP,sr
34.1,10.5,0.007701313228307265,366.5,1.9,81
20.2,10.5,0.0026735468496136418,366.5,15.8,162
14.6,5.8,0.005319396433056579,371.2,21.4,243
9.0,8.7,0.002170323083752872,368.3,27.0,324
7.9,8.3,0.001820488608829372,368.7,28.1,405
