FN,FP,TN,TP,sr
24.3,20.5,356.5,11.7,81
11.9,6.0,371.0,24.1,162
9.2,9.6,367.4,26.8,243
8.4,8.5,368.5,27.6,324
11.6,7.8,369.2,24.4,405
