FN,FP,TN,TP,sr
33.9,21.8,355.2,2.1,81
24.6,10.0,367.0,11.4,162
12.2,6.3,370.7,23.8,243
9.7,8.8,368.2,26.3,324
8.0,6.9,370.1,28.0,405
