FN,FP,TN,TP,sr
34.7,10.3,366.7,1.3,81
31.1,4.6,372.4,4.9,162
17.7,10.2,366.8,18.3,243
12.6,6.8,370.2,23.4,324
10.0,6.3,370.7,26.0,405
