FN,FP,TN,TP,sr
34.4,18.4,358.6,1.6,81
24.2,9.3,367.7,11.8,162
12.4,7.5,369.5,23.6,243
10.5,6.5,370.5,25.5,324
8.3,5.0,372.0,27.7,405
