FN,FP,TN,TP,sr
34.3,17.2,359.8,1.7,81
28.5,10.9,366.1,7.5,162
15.0,7.0,370.0,21.0,243
9.9,6.3,370.7,26.1,324
8.1,6.0,371.0,27.9,405
