FN,FP,TN,TP,sr
15.4,14.1,362.9,20.6,81
11.5,7.8,369.2,24.5,162
9.2,10.0,367.0,26.8,243
10.1,8.8,368.2,25.9,324
11.2,8.5,368.5,24.8,405
