FN,FP,MSE,TN,TP,sr
12.9,8.5,0.0028934624697336568,368.5,23.1,81
8.8,12.1,0.004447792401279419,364.9,27.2,162
10.9,9.8,0.0032089516999970944,367.2,25.1,243
8.6,7.6,0.0031861903673811136,369.4,27.4,324
8.7,8.0,0.0018673960906346251,369.0,27.3,405
