FN,FP,TN,TP,sr
33.2,10.8,366.2,2.8,81
15.8,7.2,369.8,20.2,162
12.2,4.9,372.1,23.8,243
8.5,7.7,369.3,27.5,324
9.2,6.9,370.1,26.8,405
