FN,FP,TN,TP,sr
16.5,12.1,364.9,19.5,81
10.9,7.1,369.9,25.1,162
9.5,9.4,367.6,26.5,243
11.2,7.6,369.4,24.8,324
10.7,6.4,370.6,25.3,405
