FN,FP,TN,TP,sr
35.1,13.2,363.8,0.9,81
25.8,16.6,360.4,10.2,162
15.5,9.4,367.6,20.5,243
8.9,7.5,369.5,27.1,324
8.3,6.1,370.9,27.7,405
