FN,FP,TN,TP,sr
18.2,11.5,365.5,17.8,81
13.4,6.1,370.9,22.6,162
12.5,8.9,368.1,23.5,243
9.9,8.9,368.1,26.1,324
10.5,6.7,370.3,25.5,405
