FN,FP,TN,TP,sr
35.3,10.7,366.3,0.7,81
20.7,11.8,365.2,15.3,162
11.0,6.1,370.9,25.0,243
8.4,7.3,369.7,27.6,324
6.7,8.6,368.4,29.3,405
