FN,FP,TN,TP,sr
27.9,18.1,358.9,8.1,81
14.0,7.6,369.4,22.0,162
10.6,8.8,368.2,25.4,243
10.7,7.3,369.7,25.3,324
9.5,5.8,371.2,26.5,405
