FN,FP,TN,TP,sr
22.1,21.6,355.4,13.9,81
13.8,6.9,370.1,22.2,162
8.6,9.9,367.1,27.4,243
11.1,11.3,365.7,24.9,324
12.1,6.7,370.3,23.9,405
