FN,FP,TN,TP,sr
33.3,18.7,358.3,2.7,81
22.4,11.8,365.2,13.6,162
14.3,4.9,372.1,21.7,243
12.6,5.8,371.2,23.4,324
7.2,9.3,367.7,28.8,405
