FN,FP,TN,TP,sr
30.7,33.8,343.2,5.3,81
18.1,6.8,370.2,17.9,162
10.5,6.6,370.4,25.5,243
10.5,6.9,370.1,25.5,324
6.7,9.0,368.0,29.3,405
