FN,FP,TN,TP,sr
31.2,19.7,357.3,4.8,81
18.4,7.5,369.5,17.6,162
12.8,7.3,369.7,23.2,243
8.6,6.1,370.9,27.4,324
7.3,7.7,369.3,28.7,405
