FN,FP,TN,TP,sr
17.8,13.3,363.7,18.2,81
11.8,4.6,372.4,24.2,162
10.1,8.3,368.7,25.9,243
11.0,7.3,369.7,25.0,324
10.0,8.3,368.7,26.0,405
