FN,FP,TN,TP,sr
34.6,3.6,373.4,1.4,81
23.4,13.0,364.0,12.6,162
11.9,9.5,367.5,24.1,243
10.1,7.2,369.8,25.9,324
8.3,8.6,368.4,27.7,405
