FN,FP,TN,TP,sr
21.8,14.6,362.4,14.2,81
11.8,7.5,369.5,24.2,162
11.5,8.5,368.5,24.5,243
8.5,10.7,366.3,27.5,324
10.5,6.0,371.0,25.5,405
