FN,FP,TN,TP,sr
16.1,12.0,365.0,19.9,81
10.2,10.0,367.0,25.8,162
9.4,9.0,368.0,26.6,243
9.9,9.5,367.5,26.1,324
10.6,8.8,368.2,25.4,405
