FN,FP,TN,TP,sr
16.8,14.0,363.0,19.2,81
12.0,11.8,365.2,24.0,162
10.4,8.5,368.5,25.6,243
10.0,10.7,366.3,26.0,324
10.1,7.7,369.3,25.9,405
