FN,FP,TN,TP,sr
15.7,13.2,363.8,20.3,81
10.3,7.8,369.2,25.7,162
13.1,6.5,370.5,22.9,243
11.8,8.9,368.1,24.2,324
11.2,8.6,368.4,24.8,405
