FN,FP,TN,TP,sr
17.4,7.5,369.5,18.6,81
12.4,10.1,366.9,23.6,162
8.4,10.5,366.5,27.6,243
11.0,8.8,368.2,25.0,324
9.9,8.1,368.9,26.1,405
