FN,FP,MSE,TN,TP,sr
12.5,11.7,0.006275371542761502,365.3,23.5,81
8.4,8.5,0.0025626327123585957,368.5,27.6,162
9.2,9.1,0.002250052277523729,367.9,26.8,243
7.9,8.3,0.003020416688488378,368.7,28.1,324
7.6,11.5,0.004113831393298064,365.5,28.4,405
