FN,FP,TN,TP,sr
35.3,13.9,363.1,0.7,81
21.3,6.4,370.6,14.7,162
12.0,7.7,369.3,24.0,243
10.0,6.4,370.6,26.0,324
8.9,9.2,367.8,27.1,405
