FN,FP,TN,TP,sr
33.8,17.5,359.5,2.2,81
17.6,7.7,369.3,18.4,162
12.1,6.2,370.8,23.9,243
11.0,6.3,370.7,25.0,324
9.9,4.6,372.4,26.1,405
