FN,FP,TN,TP,sr
36.0,0.0,377.0,0.0,81
30.0,8.4,368.6,6.0,162
20.3,5.7,371.3,15.7,243
12.3,7.3,369.7,23.7,324
9.2,7.1,369.9,26.8,405
