FN,FP,MSE,TN,TP,sr
22.1,19.4,0.004723545718470702,357.6,13.9,81
8.8,13.2,0.002521050658631477,363.8,27.2,162
9.1,10.1,0.002047101908997866,366.9,26.9,243
8.9,10.9,0.0018015211126241146,366.1,27.1,324
7.5,8.9,0.0025064183796603017,368.1,28.5,405
