FN,FP,TN,TP,sr
24.2,20.4,356.6,11.8,81
9.7,7.8,369.2,26.3,162
11.2,6.5,370.5,24.8,243
10.6,6.6,370.4,25.4,324
10.7,8.1,368.9,25.3,405
