FN,FP,MSE,TN,TP,sr
16.8,14.6,0.006291296744686576,362.4,19.2,81
7.2,11.5,0.0028730487632298357,365.5,28.8,162
8.2,9.9,0.002491437661794162,367.1,27.8,243
9.8,7.1,0.002278639036392709,369.9,26.2,324
9.9,7.8,0.002532197138812497,369.2,26.1,405
