FN,FP,MSE,TN,TP,sr
13.4,11.3,0.004884429319044633,365.7,22.6,81
9.7,7.7,0.003561935532037279,369.3,26.3,162
9.0,6.0,0.0017004422210124125,371.0,27.0,243
9.8,8.7,0.002262189304520899,368.3,26.2,324
8.6,7.3,0.0015813002156092892,369.7,27.4,405
