FN,FP,MSE,TN,TP,sr
36.0,0.0,0.0077055252892117305,377.0,0.0,81
33.1,9.3,0.007199073120818168,367.7,2.9,162
14.5,8.2,0.0041338392368074515,368.8,21.5,243
8.7,9.7,0.002759496856341998,367.3,27.3,324
8.0,8.0,0.001784423729205575,369.0,28.0,405
