FN,FP,TN,TP,sr
20.5,9.0,368.0,15.5,81
13.6,6.0,371.0,22.4,162
10.6,8.0,369.0,25.4,243
8.6,7.1,369.9,27.4,324
8.1,6.8,370.2,27.9,405
