FN,FP,MSE,TN,TP,sr
36.0,0.0,0.006913194594838213,377.0,0.0,81
31.7,5.0,0.005206484895226149,372.0,4.3,162
13.0,9.7,0.0026491699150194164,367.3,23.0,243
12.0,5.8,0.0026187147044074493,371.2,24.0,324
10.3,6.6,0.0029739814222692167,370.4,25.7,405
