FN,FP,TN,TP,sr
33.7,7.5,369.5,2.3,81
22.6,12.4,364.6,13.4,162
11.7,9.9,367.1,24.3,243
10.4,9.6,367.4,25.6,324
10.7,8.3,368.7,25.3,405
