FN,FP,MSE,TN,TP,sr
27.8,7.2,0.005455220821048399,369.8,8.2,81
12.8,6.5,0.0027697482462293787,370.5,23.2,162
7.9,6.5,0.002250128136761496,370.5,28.1,243
8.4,9.9,0.0030810073400185166,367.1,27.6,324
7.0,9.2,0.0012501505814662324,367.8,29.0,405
